ContrastType,InputSize,FreqRankVal,Variance,Mean,Maximum,Range
contrastive,500,5,0.004577341296731906,0.09172161172161172,0.20266233766233768,0.18291874791874793
contrastive,500,5,0.009381944678651772,0.09732412587412588,0.22975961538461542,0.2187596153846154
contrastive,500,5,0.006785733879718872,0.08620574162679426,0.202,0.18984688995215313
contrastive,500,5,0.004797387167692415,0.07362960878131158,0.16832535885167466,0.15757669575007038
contrastive,500,5,0.00025824455782312935,0.03088095238095238,0.06050000000000001,0.04821428571428572
contrastive,500,5,0.002680407694446006,0.07476406926406927,0.15338383838383837,0.14574098124098123
contrastive,500,5,1.977210267144335e-05,0.019324542124542127,0.027692307692307697,0.014358974358974364
contrastive,500,5,0.00893082021120294,0.0889,0.21181818181818182,0.20356060606060605
contrastive,500,5,0.001678227078646493,0.05328815628815629,0.11416666666666667,0.1025
contrastive,500,5,0.0005212808487365535,0.03719712885154062,0.07928571428571429,0.06696953781512606
contrastive,500,5,0.004133629178672158,0.07394588744588745,0.16385714285714287,0.1520654761904762
contrastive,500,5,0.0028140145184074317,0.060618803418803414,0.13276923076923075,0.12199145299145298
contrastive,500,5,0.009736270643691973,0.09507409257409258,0.22186813186813187,0.21305860805860805
contrastive,500,5,0.007860649961219485,0.09143413775766716,0.20635854341736692,0.2002474323062558
contrastive,500,5,0.002082824605321419,0.07703553113553115,0.15261538461538462,0.14
contrastive,500,5,5.7670113942002055e-05,0.019260139860139858,0.03023076923076923,0.023594405594405597
contrastive,500,5,0.00237702951388889,0.07829166666666668,0.15812500000000004,0.14312500000000003
contrastive,500,5,0.003096495111313511,0.06908916083916083,0.15545454545454543,0.14006993006993004
contrastive,500,5,0.004003418501077256,0.06635438596491228,0.15355263157894739,0.14605263157894738
contrastive,500,5,0.007980290458954483,0.08710833872010341,0.203710407239819,0.19427450980392158
contrastive,500,5,0.003360351111111111,0.08373333333333334,0.179,0.16066666666666665
contrastive,500,5,0.003493689600300417,0.06756192696192696,0.15500000000000003,0.14454545454545456
contrastive,500,5,0.0006682325190883353,0.041004278074866306,0.08147058823529411,0.06701604278074866
contrastive,500,5,0.00012839625000000003,0.023525,0.044000000000000004,0.033375
contrastive,500,5,0.0036279230796485255,0.07138690476190475,0.15857142857142859,0.1450297619047619
contrastive,500,5,0.00028665867475182155,0.033674125874125875,0.06661538461538462,0.052433566433566434
contrastive,500,5,0.002347113318673406,0.08685507246376813,0.16976190476190478,0.15403726708074536
contrastive,500,5,0.0038083921995464842,0.07116507936507935,0.1625238095238095,0.1526349206349206
contrastive,500,5,3.093300275482092e-05,0.018866666666666664,0.02899999999999999,0.018333333333333326
contrastive,500,5,0.0040832229748767965,0.07704993412384717,0.17233333333333334,0.15994202898550725
contrastive,500,5,0.0005007221002928696,0.04208461538461539,0.07734848484848485,0.06534848484848485
contrastive,500,5,0.004312551936894876,0.07871646026831784,0.16981617647058822,0.15721813725490194
