ContrastType,InputSize,FreqRankVal,Variance,Mean,Maximum,Range
contrastive,284,5,0.0025288388133030996,0.09980158730158731,0.19682539682539685,0.16861111111111113
contrastive,284,5,0.004180838077247428,0.08908051948051948,0.19757142857142856,0.17705194805194804
contrastive,284,5,0.0035277032114512464,0.0993111111111111,0.19844444444444442,0.1851111111111111
contrastive,284,5,0.007105694444444445,0.10666666666666669,0.23374999999999999,0.22374999999999998
contrastive,284,5,0.0009012185950413223,0.06372727272727272,0.12727272727272726,0.10977272727272727
contrastive,284,5,0.00013512533950617284,0.03609444444444444,0.04875,0.03330555555555556
contrastive,284,5,0.001346564584278156,0.07167777777777777,0.12984126984126984,0.10537698412698412
contrastive,284,5,0.0009886530612244898,0.05228571428571428,0.11142857142857143,0.09
contrastive,284,5,0.003402310348178758,0.08049444444444445,0.1811111111111111,0.15702020202020203
contrastive,284,5,0.0025509894972451787,0.07553282828282828,0.15999999999999998,0.1422222222222222
contrastive,284,5,0.002793151785714287,0.09364285714285715,0.18732142857142858,0.15785714285714286
contrastive,284,5,0.006378301110149945,0.10384313725490198,0.22541666666666668,0.2091666666666667
contrastive,284,5,0.0006622037037037036,0.04033333333333333,0.08972222222222222,0.07972222222222222
contrastive,284,5,0.008379875661375661,0.11184126984126985,0.2425,0.22964285714285715
contrastive,284,5,0.003182332073570169,0.07558730158730159,0.1685714285714286,0.15000000000000002
contrastive,284,5,0.0032671990768694064,0.0917094017094017,0.16428571428571426,0.1557142857142857
contrastive,284,5,0.0001672619517570342,0.03528076923076923,0.05707692307692309,0.042791208791208804
contrastive,284,5,0.005760144142011835,0.10832307692307692,0.242,0.228
contrastive,284,5,0.0032543471966915193,0.08976800976800978,0.19126984126984126,0.16984126984126982
contrastive,284,5,0.0006807831105582728,0.04694480519480519,0.09428571428571428,0.07857142857142857
contrastive,284,5,0.0003865479969765685,0.04922222222222222,0.08111111111111112,0.05777777777777779
contrastive,284,5,0.006868664366354036,0.10507252747252746,0.23914285714285713,0.22547619047619047
contrastive,284,5,0.0028316444444444443,0.1,0.188,0.15866666666666668
contrastive,284,5,0.004301765925925928,0.08693333333333335,0.18333333333333338,0.16888888888888892
contrastive,284,5,0.0015806410262000927,0.06718803418803419,0.14920634920634923,0.13259920634920638
contrastive,284,5,0.002045583996458087,0.07188181818181819,0.14824675324675324,0.12878246753246753
contrastive,284,5,0.002969576603303702,0.08723116883116881,0.181,0.14957142857142858
contrastive,284,5,0.0035389021315192755,0.1044,0.2085714285714286,0.18142857142857147
contrastive,284,5,0.003988905366535175,0.0953076923076923,0.19701923076923075,0.1791025641025641
contrastive,284,5,0.007328678502276943,0.10949696969696969,0.22969696969696968,0.21133333333333332
contrastive,284,5,0.002939617283950618,0.09122222222222223,0.19000000000000003,0.1538888888888889
contrastive,284,5,0.004429310072743514,0.09287518037518036,0.20625000000000002,0.18347222222222223
contrastive,284,5,0.00014791111111111114,0.03633333333333334,0.059000000000000004,0.046000000000000006
contrastive,284,5,0.003384657407407407,0.09672222222222222,0.1988888888888889,0.17222222222222222
contrastive,284,5,0.004400425396825397,0.09285714285714286,0.19583333333333333,0.1748809523809524
contrastive,284,5,0.00051476100429214,0.045760683760683755,0.09023809523809526,0.0708730158730159
contrastive,284,5,0.0002445421919879063,0.03852063492063492,0.07,0.05257142857142859
contrastive,284,5,0.004955745784023669,0.1071346153846154,0.2275,0.21125
contrastive,284,5,0.004173551449852057,0.0967090909090909,0.20681818181818185,0.19115151515151518
contrastive,284,5,0.0051697426210153465,0.08553246753246753,0.1838961038961039,0.17246753246753246
contrastive,284,5,0.000129280731292517,0.03915952380952381,0.06266666666666668,0.03980952380952382
contrastive,284,5,0.003313878016528927,0.09023636363636364,0.18272727272727274,0.16272727272727275
contrastive,284,5,0.0041780109057100836,0.09536782661782661,0.19430555555555556,0.18984126984126987
contrastive,284,5,0.002780453847566575,0.0779969696969697,0.165,0.1506969696969697
contrastive,284,5,0.003497454791160419,0.09858297258297258,0.20772727272727273,0.17939393939393938
contrastive,284,5,0.0004331015647464424,0.042138461538461534,0.07525,0.07024999999999999
contrastive,284,5,0.0006719426716220259,0.06286274509803921,0.11294117647058824,0.09016339869281047
contrastive,284,5,0.004181166603678508,0.08664285714285715,0.18833333333333335,0.17690476190476193
contrastive,284,5,3.778263038548749e-05,0.031560317460317455,0.043285714285714275,0.019714285714285698
contrastive,284,5,0.004148232953526661,0.09921445221445221,0.20363636363636367,0.19398601398601403
contrastive,500,5,0.007380277712653691,0.1164733893557423,0.24733333333333332,0.23057142857142857
contrastive,500,5,0.00832502552193986,0.10224747474747475,0.2302991452991453,0.2099786324786325
contrastive,500,5,0.008943043415483843,0.09836470588235294,0.2225,0.21137254901960784
contrastive,500,5,0.004260202748510472,0.09578009049773756,0.19242307692307692,0.18423303167420815
contrastive,500,5,0.00907861193985308,0.10203484848484849,0.2336666666666667,0.22040909090909094
contrastive,500,5,0.003712462506947183,0.08703863247863247,0.17235042735042735,0.14915042735042736
contrastive,500,5,0.004004044452846105,0.09112377622377622,0.1935,0.174125
contrastive,500,5,0.008964373333333334,0.13740952380952381,0.29095238095238096,0.2782857142857143
contrastive,500,5,0.006024518129348604,0.10255531135531135,0.20895238095238095,0.19597802197802197
contrastive,500,5,0.00720742228561781,0.08996318387494857,0.1979807692307692,0.18580882352941175
contrastive,500,5,0.010222837509372912,0.11200407925407925,0.2537820512820513,0.239516317016317
contrastive,500,5,0.009562386020122587,0.11512297527706734,0.258125,0.24896898976982096
contrastive,500,5,0.005970713439349113,0.08883846153846155,0.19976923076923078,0.18314423076923078
contrastive,500,5,0.002287476093047882,0.08987500000000001,0.17159090909090913,0.15977272727272732
contrastive,500,5,0.009293937174005295,0.11547152496626181,0.25315789473684214,0.24400809716599192
