EM,Status
0.031222676664394457,non-contrastive
0.02417698601497275,non-contrastive
0.027503773493037297,non-contrastive
0.011929824561403509,non-contrastive
0.03075323790047716,non-contrastive
0.02159601319110522,non-contrastive
0.054225166549237286,non-contrastive
0.02196308627196703,non-contrastive
0.023570824812542607,non-contrastive
0.04034665070577086,non-contrastive
0.029768982905827315,non-contrastive
0.0433238764557351,non-contrastive
0.04506182237945258,non-contrastive
0.010727901001520634,non-contrastive
0.01132013492231389,non-contrastive
0.030252545242650135,non-contrastive
0.026468556051635103,non-contrastive
0.043210393713082836,non-contrastive
0.023300201328450718,non-contrastive
0.011185639627357418,non-contrastive
0.017813808550004872,non-contrastive
0.031517382413087935,non-contrastive
0.014784698392892212,non-contrastive
0.021605421844685654,non-contrastive
0.033067794509512305,non-contrastive
0.03723735734104697,non-contrastive
0.0381840490797546,non-contrastive
0.022345773687798227,non-contrastive
0.038370824812542614,non-contrastive
0.022927442960824416,non-contrastive
0.03132711315610089,non-contrastive
0.028458201648385698,non-contrastive
0.051704158145875936,non-contrastive
0.024518807708991758,non-contrastive
0.06620415814587594,non-contrastive
0.024955914169704517,non-contrastive
0.021219652876094598,non-contrastive
0.03261324905496685,non-contrastive
0.028117127530304382,non-contrastive
0.018882344921608726,non-contrastive
0.016225533158048495,non-contrastive
0.04920415814587594,non-contrastive
0.03184901158827539,non-contrastive
0.010337423312883433,non-contrastive
0.02245133898140033,non-contrastive
0.03162165338598595,non-contrastive
0.03895415814587594,non-contrastive
0.07236537150647583,non-contrastive
0.022964212678936613,non-contrastive
0.02864001983020388,non-contrastive
0.031952113156100886,non-contrastive
0.016210553751152813,non-contrastive
0.01902102668973833,non-contrastive
0.058640669440330945,non-contrastive
0.05059304703476483,non-contrastive
0.02768234492160873,non-contrastive
0.035112474437627814,non-contrastive
0.02540029672400658,non-contrastive
0.03361877982276755,non-contrastive
0.044204158145875944,non-contrastive
0.050251166692884486,non-contrastive
0.016594782177604267,non-contrastive
0.015055843951549477,non-contrastive
0.040766658145875934,non-contrastive
0.02317497771485502,non-contrastive
0.06770415814587594,non-contrastive
0.04233964421575743,non-contrastive
0.05478108122279902,non-contrastive
0.02240499318336742,non-contrastive
0.024801635991820045,non-contrastive
0.021508079714503393,non-contrastive
0.05437082481254261,non-contrastive
0.03420415814587594,non-contrastive
0.04210415814587594,non-contrastive
0.025623521392196962,non-contrastive
0.019862826941573052,non-contrastive
0.03505584395154948,non-contrastive
0.03078054452864991,non-contrastive
0.01841002044989775,non-contrastive
0.02310808808274799,non-contrastive
0.028449702989580293,non-contrastive
0.036384798909338795,non-contrastive
0.053335037491479206,non-contrastive
0.039545656619542985,non-contrastive
0.017676767676767683,non-contrastive
0.024092601331865138,non-contrastive
0.0229903715064758,non-contrastive
0.03268234492160872,non-contrastive
0.04402181322426722,non-contrastive
0.03156232820986433,non-contrastive
0.02567267769721758,non-contrastive
0.01891274710293115,non-contrastive
0.02920415814587594,non-contrastive
0.05295415814587594,non-contrastive
0.033066960306224115,non-contrastive
0.02117246080436265,non-contrastive
0.026707566462167695,non-contrastive
0.03893234492160873,non-contrastive
0.04295415814587594,non-contrastive
0.026682344921608727,non-contrastive
0.04230231765507839,non-contrastive
0.0520613010030188,non-contrastive
0.02868234492160873,non-contrastive
0.030035286098079317,non-contrastive
0.04897688541860321,non-contrastive
0.03240456714383095,non-contrastive
0.030579413769597816,non-contrastive
0.036459688913676645,non-contrastive
0.030297729536993348,non-contrastive
0.03253749147920927,non-contrastive
0.015707225630538516,non-contrastive
0.018363215548263347,non-contrastive
0.013896015368408007,non-contrastive
0.0545613010030188,non-contrastive
0.04018234492160873,non-contrastive
0.028405984285868047,non-contrastive
0.03765321930966103,non-contrastive
0.022856655954815466,non-contrastive
0.021225754477288222,non-contrastive
0.028357191547375597,non-contrastive
0.040508505971962885,non-contrastive
0.01809605255004028,non-contrastive
0.035050723765989014,non-contrastive
0.023109121391329986,non-contrastive
0.029035446489434222,non-contrastive
0.033600247102931156,non-contrastive
0.019601567825494205,non-contrastive
0.021446830265848676,non-contrastive
0.028531867757327876,non-contrastive
0.039204158145875946,non-contrastive
0.04045415814587594,non-contrastive
0.01816087252897069,non-contrastive
0.02886877982276756,non-contrastive
0.022430330005212717,non-contrastive
0.034753956410398135,non-contrastive
0.03601567825494206,non-contrastive
0.03101738241308793,non-contrastive
0.03146752361476288,non-contrastive
0.03695622536380072,non-contrastive
0.045580154707922094,non-contrastive
0.059704158145875943,non-contrastive
0.05171779141104294,non-contrastive
0.021998125426039537,non-contrastive
0.036571233810497615,non-contrastive
0.031635991820040905,non-contrastive
0.036370824812542606,non-contrastive
0.03231274710293115,non-contrastive
0.025510395364689843,non-contrastive
0.04271054099274958,non-contrastive
0.025835037491479213,non-contrastive
0.05670415814587594,non-contrastive
0.06045415814587594,non-contrastive
0.025718473074301296,non-contrastive
0.02949812542603954,non-contrastive
0.027682344921608724,non-contrastive
0.06570415814587593,non-contrastive
0.03182302317655079,non-contrastive
0.014928425357873209,non-contrastive
0.03670415814587594,non-contrastive
0.05325587159942988,non-contrastive
0.05240030674846625,non-contrastive
0.030756646216768914,non-contrastive
0.04229239343999359,non-contrastive
0.030539487778751588,non-contrastive
0.03169052488070893,non-contrastive
0.030445702899690636,non-contrastive
0.03295415814587594,non-contrastive
0.019741820040899794,non-contrastive
0.05657595301767081,non-contrastive
0.030865712338104978,non-contrastive
0.04240627130197682,non-contrastive
0.029591002044989774,non-contrastive
0.03170415814587593,non-contrastive
0.024406466062907785,non-contrastive
0.036432344921608725,non-contrastive
0.06059304703476483,non-contrastive
0.03357915814587594,non-contrastive
0.026496250852079073,non-contrastive
0.04070211315610089,non-contrastive
0.03606680299931834,non-contrastive
0.05420415814587594,non-contrastive
0.03139485344239945,non-contrastive
0.029204158145875937,non-contrastive
0.02250511247443763,non-contrastive
0.035454158145875936,non-contrastive
0.032033060668029995,non-contrastive
0.05637082481254261,non-contrastive
0.05248125426039536,non-contrastive
0.04170415814587594,non-contrastive
0.026952965235173827,non-contrastive
0.03021813224267212,non-contrastive
0.03202113156100886,non-contrastive
0.04195637355146559,non-contrastive
0.032619631901840494,non-contrastive
0.01244132826954913,non-contrastive
0.02761324905496685,non-contrastive
0.02412951601908657,non-contrastive
0.039767382413087936,non-contrastive
0.025614957639497518,non-contrastive
0.0074971385379548686,non-contrastive
0.020409234063995974,non-contrastive
0.03688693957115009,non-contrastive
0.03894444444444445,non-contrastive
0.03386886886886886,non-contrastive
0.023002489884842825,non-contrastive
0.011561201445347774,non-contrastive
0.012328395061728394,non-contrastive
0.013248118036735927,non-contrastive
0.005209839909147519,non-contrastive
0.012101199791340639,non-contrastive
0.01525808777146977,non-contrastive
0.026333903133903127,non-contrastive
0.04198403575989782,non-contrastive
0.003373158104340901,non-contrastive
0.007076788830715533,non-contrastive
0.015736172295643662,non-contrastive
0.015136089577950047,non-contrastive
0.020111111111111107,non-contrastive
0.016022927689594353,non-contrastive
0.009197530864197532,non-contrastive
0.023077840552416816,non-contrastive
0.020983855650522312,non-contrastive
0.006884399551066213,non-contrastive
0.00708112874779542,non-contrastive
0.012629629629629633,non-contrastive
0.016256172839506172,non-contrastive
0.012176206509539848,non-contrastive
0.01038380537400145,non-contrastive
0.014300925925925929,non-contrastive
0.024728395061728397,non-contrastive
0.021759259259259263,non-contrastive
0.019576879910213243,non-contrastive
0.03498148148148149,non-contrastive
0.013323403113258189,non-contrastive
0.016059829059829063,non-contrastive
0.012297418630751965,non-contrastive
0.019301663982823406,non-contrastive
0.02060493827160494,non-contrastive
0.03472134038800705,non-contrastive
0.017981481481481487,non-contrastive
0.022598765432098766,non-contrastive
0.02764351851851852,non-contrastive
0.05363280423280423,non-contrastive
0.015312473392933165,non-contrastive
0.011472222222222224,non-contrastive
0.10285185185185187,non-contrastive
0.02326851851851851,non-contrastive
0.026687991021324353,non-contrastive
0.014780864197530866,non-contrastive
0.036480755265068984,non-contrastive
0.022851851851851828,non-contrastive
0.0898633461047254,non-contrastive
0.01937037037037037,non-contrastive
0.01986067019400353,non-contrastive
0.01741975308641976,non-contrastive
0.04309731299927378,non-contrastive
0.01894753086419753,non-contrastive
0.01668518518518519,non-contrastive
0.01902849002849003,non-contrastive
0.017996632996632997,non-contrastive
0.016984805318138646,non-contrastive
0.012783179012345682,non-contrastive
0.01659164292497626,non-contrastive
0.03648148148148149,non-contrastive
0.07274432497013142,non-contrastive
0.02355840455840456,non-contrastive
0.01658796296296296,non-contrastive
0.016432098765432095,non-contrastive
0.010257806826434276,non-contrastive
0.02702469135802469,non-contrastive
0.009586419753086422,non-contrastive
0.011395061728395063,non-contrastive
0.015940450254175745,non-contrastive
0.03520903094875698,non-contrastive
0.01137606837606837,non-contrastive
0.014609295570079887,non-contrastive
0.02266666666666667,non-contrastive
0.01544659151905528,non-contrastive
0.020576719576719575,non-contrastive
0.013462962962962961,non-contrastive
0.02684567901234568,non-contrastive
0.017493827160493823,non-contrastive
0.016562289562289556,non-contrastive
0.014585944919278258,non-contrastive
0.01286882716049383,non-contrastive
0.020370370370370372,non-contrastive
0.017345679012345683,non-contrastive
0.01578614097968937,non-contrastive
0.014189674523007862,non-contrastive
0.026728395061728395,non-contrastive
0.010141975308641978,non-contrastive
0.021731481481481484,non-contrastive
0.022662867996201333,non-contrastive
0.02961728395061729,non-contrastive
0.043395061728395065,non-contrastive
0.026447530864197537,non-contrastive
0.01580555555555556,non-contrastive
0.019444444444444448,non-contrastive
0.04798765432098765,non-contrastive
0.020838624338624344,non-contrastive
0.01888888888888889,non-contrastive
0.022549745824255632,non-contrastive
0.01775420875420876,non-contrastive
0.023154320987654322,non-contrastive
0.03435802469135803,non-contrastive
0.02065207631874299,non-contrastive
0.019355175688509023,non-contrastive
0.005203703703703705,non-contrastive
0.023981481481481482,non-contrastive
0.04742549526270457,non-contrastive
0.028786756453423115,non-contrastive
0.02333862433862434,non-contrastive
0.02769753086419753,non-contrastive
0.023874593892137752,non-contrastive
0.013875420875420878,non-contrastive
0.014962962962962957,non-contrastive
0.042245791245791246,non-contrastive
0.025395061728395063,non-contrastive
0.010699141170155668,non-contrastive
0.017334455667789,non-contrastive
0.012270878721859113,non-contrastive
0.01152252252252251,non-contrastive
0.014975308641975311,non-contrastive
0.028119598765432102,non-contrastive
0.026018518518518524,non-contrastive
0.03046296296296297,non-contrastive
0.022756172839506178,non-contrastive
0.009198412698412697,non-contrastive
0.009231481481481483,non-contrastive
0.029395061728395056,non-contrastive
0.015006172839506175,non-contrastive
0.028503267973856206,non-contrastive
0.015742742742742746,non-contrastive
0.01338271604938272,non-contrastive
0.01231481481481482,non-contrastive
0.038220458553791886,non-contrastive
0.03642887815351584,non-contrastive
