ContrastType,InputSize,FreqRankVal,Variance,Mean,Maximum,Range
contrastive,132037,200,0.4355623424053192,0.17030727863311768,8.107138633728027,8.107138633728027
non-contrastive,132037,200,0.024890728294849396,0.045785561203956604,1.8295795917510986,1.8295795917510986
