EM,Status
0.008828852258879276,non-contrastive
0.024615120451710812,non-contrastive
0.037350546053833956,non-contrastive
0.04870042866168943,non-contrastive
0.0029192649586441757,non-contrastive
0.08079626148793624,non-contrastive
0.008082552991857618,non-contrastive
0.11403267109602727,non-contrastive
0.016126100206422488,non-contrastive
0.028866014306768942,non-contrastive
0.040227118160182665,non-contrastive
0.007439917578924669,non-contrastive
0.07230724124264792,non-contrastive
0.0035033507508679712,non-contrastive
0.10556609334185546,non-contrastive
0.01710170203390575,non-contrastive
0.024300753699063517,non-contrastive
0.023566017785347157,non-contrastive
0.05618114103622544,non-contrastive
0.018612808826720985,non-contrastive
0.08953084503270378,non-contrastive
0.012062234574307024,non-contrastive
0.0363014433874703,non-contrastive
0.043463458692384375,non-contrastive
0.03134823442884413,non-contrastive
0.07676403630499194,non-contrastive
0.047651325995325775,non-contrastive
0.032095832826246826,non-contrastive
0.042698117036699595,non-contrastive
0.0653857422114221,non-contrastive
0.07974715882157259,non-contrastive
0.005614739331925354,non-contrastive
0.1129835684296636,non-contrastive
0.07479394986294642,non-contrastive
0.03454925605368085,non-contrastive
0.10803035947103747,non-contrastive
