EM,Status
0.00950259678999506,non-contrastive
0.023932648430841294,non-contrastive
0.022822168600672064,non-contrastive
0.02277748884239044,non-contrastive
0.03978138366161947,non-contrastive
0.014726930195517837,non-contrastive
0.020593532714850895,non-contrastive
0.018387661071506713,non-contrastive
0.011355885964616789,non-contrastive
0.027149896275611363,non-contrastive
0.04130175913456223,non-contrastive
0.011388609210603619,non-contrastive
0.02222895615038724,non-contrastive
0.01780168102160385,non-contrastive
0.016109046214066114,non-contrastive
0.016903412103464303,non-contrastive
0.018427244591520293,non-contrastive
0.019829557919274363,non-contrastive
0.009366782819822748,non-contrastive
0.01474717577563707,non-contrastive
0.01484944200712158,non-contrastive
0.02960351129624558,non-contrastive
0.010678655756217318,non-contrastive
0.007118715019901484,non-contrastive
0.013453294340005395,non-contrastive
0.026506837526769526,non-contrastive
0.003164404599833138,non-contrastive
0.01352197923209318,non-contrastive
0.018971630589926777,non-contrastive
0.02123288703525078,non-contrastive
0.031758973363613,non-contrastive
0.012532847649473386,non-contrastive
0.017259671222189497,non-contrastive
0.007795416961317848,non-contrastive
0.007539457278404039,non-contrastive
0.020950979388293513,non-contrastive
0.027200844560903974,non-contrastive
0.015197088674487595,non-contrastive
0.006451808338073494,non-contrastive
0.023195199540122367,non-contrastive
0.002735619677544806,non-contrastive
0.0171588284180357,non-contrastive
0.004817160817325866,non-contrastive
0.006343526813296286,non-contrastive
0.014157054991065437,non-contrastive
0.01849293788700531,non-contrastive
0.017326669997540543,non-contrastive
0.01609551473167309,non-contrastive
0.026488040565105432,non-contrastive
0.011728669133839296,non-contrastive
0.0027721955144737803,non-contrastive
0.012279050528224584,non-contrastive
0.02562957704196768,non-contrastive
0.00491918126931481,non-contrastive
0.002692896370553321,non-contrastive
0.005943558651099861,non-contrastive
0.004104414641730128,non-contrastive
0.011265609668381948,non-contrastive
0.0033870679102928347,non-contrastive
0.012588607894516454,non-contrastive
0.006165640514457853,non-contrastive
0.014358014731673086,non-contrastive
0.00492238150733754,non-contrastive
0.015309168136150263,non-contrastive
0.004401396059378894,non-contrastive
0.012495039246039752,non-contrastive
0.0012355869903384604,non-contrastive
0.004115404153412584,non-contrastive
0.023830479008128333,non-contrastive
0.0013581432859745858,non-contrastive
0.011655943645978823,non-contrastive
0.021679274619536476,non-contrastive
0.020797031625658012,non-contrastive
0.014457001091672927,non-contrastive
0.015905394272103617,non-contrastive
0.0041500908772041595,non-contrastive
0.011536608055144651,non-contrastive
0.007072783496010686,non-contrastive
0.01714150477289613,non-contrastive
0.014094874385657078,non-contrastive
0.007243342416965705,non-contrastive
0.004540189979885312,non-contrastive
0.008278406751688193,non-contrastive
0.005298993478376785,non-contrastive
0.00924223079621184,non-contrastive
0.004375355289734991,non-contrastive
0.015949829169751996,non-contrastive
0.010176848102207633,non-contrastive
0.0033493032747680144,non-contrastive
0.0129048559053127,non-contrastive
0.01609993547195171,non-contrastive
0.0114443091272846,non-contrastive
0.01686284283138572,non-contrastive
0.0028913831404185526,non-contrastive
0.018283025485926807,non-contrastive
0.006274163061693768,non-contrastive
0.0326626364330369,non-contrastive
0.003984264444417559,non-contrastive
0.0039279450819261295,non-contrastive
0.025221906787092244,non-contrastive
0.006791839523941982,non-contrastive
0.008132796833947693,non-contrastive
0.013097889629369806,non-contrastive
0.016322936621428384,non-contrastive
0.027003253546849862,non-contrastive
0.021766710589930505,non-contrastive
0.016610790347685013,non-contrastive
0.006727861127839941,non-contrastive
0.013928354658167224,non-contrastive
0.008684582107942323,non-contrastive
0.015818565471318886,non-contrastive
0.01273666980499301,non-contrastive
0.02068264396657942,non-contrastive
0.016103797864203205,non-contrastive
0.03771815786920602,non-contrastive
0.005895074074812677,non-contrastive
0.00496790907468601,non-contrastive
0.007076309653991364,non-contrastive
0.00839154181490203,non-contrastive
0.008745092270963204,non-contrastive
0.015426955833830603,non-contrastive
0.02205206544948832,non-contrastive
0.019029798682552095,non-contrastive
0.0053641559299016815,non-contrastive
0.0038237093471894705,non-contrastive
0.016452175206998067,non-contrastive
0.016545399948017726,non-contrastive
0.011231796510646036,non-contrastive
0.003746170380061197,non-contrastive
0.007098490922149279,non-contrastive
0.013168653029545426,non-contrastive
0.02350655531013298,non-contrastive
0.0024103875571284124,non-contrastive
0.006421445939277911,non-contrastive
0.006866584208680231,non-contrastive
0.008857270855110753,non-contrastive
0.03140493467204489,non-contrastive
0.004170817257102761,non-contrastive
0.007558389246557511,non-contrastive
0.01982602981024587,non-contrastive
0.011995480548666358,non-contrastive
0.004471458463282254,non-contrastive
0.010645236396182816,non-contrastive
0.0050514400663412996,non-contrastive
0.012316918267478954,non-contrastive
0.021225806655480448,non-contrastive
0.010284267225490206,non-contrastive
0.005818701384447139,non-contrastive
0.005444783206971898,non-contrastive
0.006640584949950077,non-contrastive
0.003597438195824715,non-contrastive
0.022416200265353105,non-contrastive
0.01477658487487227,non-contrastive
0.02835506633379413,non-contrastive
0.01519726106781754,non-contrastive
0.015538868162508985,non-contrastive
0.0152123050474012,non-contrastive
0.01377301559799351,non-contrastive
0.015676591464100633,non-contrastive
0.004238362479330554,non-contrastive
0.024728593304873762,non-contrastive
0.01875539832514906,non-contrastive
0.03010944416571577,non-contrastive
0.04754185665848239,non-contrastive
0.026720277865703957,non-contrastive
0.007927245500903854,non-contrastive
0.010178039719703923,non-contrastive
0.020622413188354956,non-contrastive
0.022305935539187024,non-contrastive
0.004743584122530095,non-contrastive
0.007965463709939325,non-contrastive
0.02130193552501514,non-contrastive
0.01283778005924415,non-contrastive
0.013956133346268933,non-contrastive
0.010038747737165095,non-contrastive
0.013016223686896969,non-contrastive
0.014081244875157073,non-contrastive
0.004286495432861255,non-contrastive
0.0025244236348459185,non-contrastive
0.01749597282305103,non-contrastive
0.008031379406021444,non-contrastive
0.019897202061354976,non-contrastive
0.03340363030515608,non-contrastive
0.015658102420203428,non-contrastive
0.036789526052441325,non-contrastive
0.026502357847149143,non-contrastive
0.012695764643984558,non-contrastive
0.01490016743545792,non-contrastive
0.014968567034508802,non-contrastive
0.025810211252438355,non-contrastive
0.01701713562207526,non-contrastive
0.004906465567637074,non-contrastive
0.0302881040390686,non-contrastive
0.013670306890150901,non-contrastive
0.004685732862239167,non-contrastive
0.0170482515669559,non-contrastive
0.01447262338665812,non-contrastive
0.029271083993376443,non-contrastive
0.007676865726428089,non-contrastive
0.014430051640846236,non-contrastive
0.013319571810677003,non-contrastive
0.015972413793103456,non-contrastive
0.030278786871624407,non-contrastive
0.010412318369117334,non-contrastive
0.011417978062111502,non-contrastive
0.013310246855263403,non-contrastive
0.003186518605104231,non-contrastive
0.017654167460468658,non-contrastive
0.03179916234456717,non-contrastive
0.003705860717622112,non-contrastive
0.012829020001433796,non-contrastive
0.009756321839080463,non-contrastive
0.009749869603013623,non-contrastive
0.008781074578989582,non-contrastive
0.009128334388327967,non-contrastive
0.011055561534958805,non-contrastive
0.013824771726286383,non-contrastive
0.005860878388662434,non-contrastive
0.008599675031594162,non-contrastive
0.020100914506250515,non-contrastive
0.008156307821698912,non-contrastive
0.0028916041979010505,non-contrastive
0.008303082895638272,non-contrastive
0.01711054676743261,non-contrastive
0.012602454704850974,non-contrastive
0.009862160614045141,non-contrastive
0.009469033799931718,non-contrastive
0.016151023706896556,non-contrastive
0.022256376573617936,non-contrastive
0.0046716682199440815,non-contrastive
0.008321218338199312,non-contrastive
0.005730081026902274,non-contrastive
0.01666307576138938,non-contrastive
0.01477001499250375,non-contrastive
0.019499121027721434,non-contrastive
0.005860947786976075,non-contrastive
0.00782534128830013,non-contrastive
0.015237643678160922,non-contrastive
0.008600609899132071,non-contrastive
0.009242746194470339,non-contrastive
0.008038674780256936,non-contrastive
0.0037355668137495275,non-contrastive
0.006891012761335869,non-contrastive
0.009231103360347036,non-contrastive
0.010981722381593586,non-contrastive
0.014327586206896559,non-contrastive
0.020885192697768767,non-contrastive
0.003406803891720175,non-contrastive
0.009506891604412992,non-contrastive
0.0057321787843077005,non-contrastive
0.016126980251972622,non-contrastive
0.014381513976739445,non-contrastive
0.010368603809983125,non-contrastive
0.013769458128078811,non-contrastive
0.012032974497726102,non-contrastive
0.008992754255783504,non-contrastive
0.006816185784658698,non-contrastive
0.009232430497553998,non-contrastive
0.005090282131661449,non-contrastive
0.01168275862068966,non-contrastive
0.014059251019651471,non-contrastive
0.009202456306093542,non-contrastive
0.005315018523795968,non-contrastive
0.007790130376507861,non-contrastive
0.00957864293659622,non-contrastive
0.009927586206896563,non-contrastive
0.015262968515742133,non-contrastive
0.009144827586206898,non-contrastive
0.003459634888438124,non-contrastive
0.015149974266598048,non-contrastive
0.013537164750957852,non-contrastive
0.009315691592406045,non-contrastive
0.012752526062550127,non-contrastive
0.012872100313479632,non-contrastive
0.0065019490254872424,non-contrastive
0.006818390804597707,non-contrastive
0.009700111234705234,non-contrastive
0.005831190848489836,non-contrastive
0.016585772847841827,non-contrastive
0.01404278676988037,non-contrastive
0.0026467015214709545,non-contrastive
0.014776519235029172,non-contrastive
0.0187448275862069,non-contrastive
0.005641379310344835,non-contrastive
0.008381609195402305,non-contrastive
0.00451076280041798,non-contrastive
0.009069070010449327,non-contrastive
0.005877947072975149,non-contrastive
0.009969255067122929,non-contrastive
0.011468225543880429,non-contrastive
0.009829401088929223,non-contrastive
0.010811494252873569,non-contrastive
0.010015614834092393,non-contrastive
0.005066858237547886,non-contrastive
0.024852738336714003,non-contrastive
0.006903448275862077,non-contrastive
0.013430541871921187,non-contrastive
0.017446767241379314,non-contrastive
0.007606896551724144,non-contrastive
0.01763539362394275,non-contrastive
0.010244252873563224,non-contrastive
0.007578249336870027,non-contrastive
0.02093793103448276,non-contrastive
0.013991612301957133,non-contrastive
0.013233539870689658,non-contrastive
0.013673129472999356,non-contrastive
0.01442698650674663,non-contrastive
0.005021043324491608,non-contrastive
0.008469622331691302,non-contrastive
0.004365396249243811,non-contrastive
0.014114146772767464,non-contrastive
0.014790527627752395,non-contrastive
0.030016434336023485,non-contrastive
0.011713712374581953,non-contrastive
0.004741197822141565,non-contrastive
0.012107302231237328,non-contrastive
0.006153694581280794,non-contrastive
0.004708787541713022,non-contrastive
0.009676847290640398,non-contrastive
0.01614301270417423,non-contrastive
0.012545054945054947,non-contrastive
0.01486675271989674,non-contrastive
0.008280352846832404,non-contrastive
0.012167607105538146,non-contrastive
0.013466931282560162,non-contrastive
0.005587739463601544,non-contrastive
0.006727765974832494,non-contrastive
0.006796962233169135,non-contrastive
0.01049126925898753,non-contrastive
0.017235787511649555,non-contrastive
0.00907020072053526,non-contrastive
0.010405026300409122,non-contrastive
0.009738656987295832,non-contrastive
0.005751997268692392,non-contrastive
0.024036853448275865,non-contrastive
0.006077011494252878,non-contrastive
0.002759510567297004,non-contrastive
0.014627586206896557,non-contrastive
0.005213671040585916,non-contrastive
0.009982266009852223,non-contrastive
0.006300000000000003,non-contrastive
0.006085773007535972,non-contrastive
0.004731837964512896,non-contrastive
0.012568996582789692,non-contrastive
0.0044967274324621154,non-contrastive
0.015321298174442197,non-contrastive
0.012346949602122025,non-contrastive
0.0051762720038582176,non-contrastive
0.010626309067688385,non-contrastive
0.014712293853073466,non-contrastive
0.011726236881559226,non-contrastive
0.0190446247464503,non-contrastive
0.009753523238380815,non-contrastive
0.010503378613723446,non-contrastive
0.009550655658086455,non-contrastive
0.0075290402991275455,non-contrastive
0.008601431359791812,non-contrastive
0.007001970443349757,non-contrastive
0.016417157275021032,non-contrastive
0.010557219827586211,non-contrastive
0.023220776953295507,non-contrastive
0.03934367816091954,non-contrastive
0.01730698065601346,non-contrastive
0.00668249336870027,non-contrastive
0.003922275358671039,non-contrastive
0.01346724137931035,non-contrastive
0.016470498084291192,non-contrastive
0.006228160919540237,non-contrastive
0.016250702426564505,non-contrastive
0.013343744656597314,non-contrastive
0.006790838157563556,non-contrastive
0.009877622890682326,non-contrastive
0.0063988891460310185,non-contrastive
0.010548430262480703,non-contrastive
0.006568074902945886,non-contrastive
0.013289314278222107,non-contrastive
0.01046265704357124,non-contrastive
0.012414942528735633,non-contrastive
0.007089655172413797,non-contrastive
0.011779310344827588,non-contrastive
0.027401724137931037,non-contrastive
0.010668052738336719,non-contrastive
0.027623082336382845,non-contrastive
0.020700383141762452,non-contrastive
0.00507931034482759,non-contrastive
0.013242680546519201,non-contrastive
0.00810636604774536,non-contrastive
0.019556926799758022,non-contrastive
0.012554415475189238,non-contrastive
0.006214176245210732,non-contrastive
0.02105994694960212,non-contrastive
0.010423866718326243,non-contrastive
0.008311185870479399,non-contrastive
0.010709145427286359,non-contrastive
0.01117541229385308,non-contrastive
0.021004651162790707,non-contrastive
0.009880352846832403,non-contrastive
0.003005187025072363,non-contrastive
0.01601179410294852,non-contrastive
0.015848735230778177,non-contrastive
0.016339258043934005,non-contrastive
0.005916094473619197,non-contrastive
0.010012017735424553,non-contrastive
0.012968541717841654,non-contrastive
0.006683370032295078,non-contrastive
0.017693376261313443,non-contrastive
0.01256107789803627,non-contrastive
0.004550596081030856,non-contrastive
0.00927665056360708,non-contrastive
0.009521081476068685,non-contrastive
0.008416582406471173,non-contrastive
0.006316461901459729,non-contrastive
0.011023177966838896,non-contrastive
0.026205733893178023,non-contrastive
0.0092900991060788,non-contrastive
0.013006743050813162,non-contrastive
0.009036115518882892,non-contrastive
0.016531607163897722,non-contrastive
0.016944444444444436,non-contrastive
0.013906836868541439,non-contrastive
0.007652765454007683,non-contrastive
0.027032506345697208,non-contrastive
0.014865642704672024,non-contrastive
0.007760654326302203,non-contrastive
0.018537386775362315,non-contrastive
0.008469146379191347,non-contrastive
0.012083888236062145,non-contrastive
0.007070836511568776,non-contrastive
0.017316940780546054,non-contrastive
0.031093127402235618,non-contrastive
0.015316632160110418,non-contrastive
0.01634271099744245,non-contrastive
0.008735559756353697,non-contrastive
0.021062660263221275,non-contrastive
0.013719202898550723,non-contrastive
0.023030661539978306,non-contrastive
0.014053009531270397,non-contrastive
0.022398408638817844,non-contrastive
0.017879776541429124,non-contrastive
0.011348320590360977,non-contrastive
0.005495831203253725,non-contrastive
0.012711636032577934,non-contrastive
0.01926950483091787,non-contrastive
0.02108074590155902,non-contrastive
0.012260099956419735,non-contrastive
0.02386182327296417,non-contrastive
0.012251451787726741,non-contrastive
0.0028793614149520345,non-contrastive
0.028811565617585678,non-contrastive
0.02479865545082936,non-contrastive
0.027288060731538992,non-contrastive
0.026463026138572335,non-contrastive
0.01666691127010334,non-contrastive
0.021125899635216404,non-contrastive
0.015152015111244838,non-contrastive
0.019207290294246816,non-contrastive
0.01635700483091787,non-contrastive
0.028467352345332708,non-contrastive
0.012662484282972657,non-contrastive
0.019657523855152317,non-contrastive
0.013042488178761023,non-contrastive
0.02400869457744246,non-contrastive
0.02435074129601866,non-contrastive
0.007049275362318839,non-contrastive
0.023574879227053133,non-contrastive
0.012587615995923599,non-contrastive
0.016420275434422087,non-contrastive
0.013715408962185564,non-contrastive
0.011520479834988868,non-contrastive
0.01697988990001123,non-contrastive
0.027302151954325865,non-contrastive
0.013395169082125612,non-contrastive
0.019115109112110604,non-contrastive
0.012295714508337226,non-contrastive
0.009971060611301348,non-contrastive
0.031015438667612583,non-contrastive
0.028472838410726606,non-contrastive
0.01573842266827971,non-contrastive
