EM,Status
0.059857142857142845,contrastive
0.052333333333333336,contrastive
0.09757142857142857,contrastive
0.10242105263157895,contrastive
0.017153846153846155,contrastive
0.013000000000000003,contrastive
0.028000000000000004,contrastive
0.08477777777777779,contrastive
0.034,contrastive
0.054000000000000006,contrastive
0.018999999999999996,contrastive
0.009666666666666664,contrastive
0.021000000000000005,contrastive
0.009250000000000001,contrastive
0.018750000000000003,contrastive
0.04566666666666666,contrastive
0.10900000000000001,contrastive
0.07233333333333333,contrastive
0.04100000000000001,contrastive
0.014777777777777777,contrastive
0.011000000000000003,contrastive
0.023666666666666662,contrastive
0.014333333333333332,contrastive
0.019000000000000003,contrastive
0.133,contrastive
0.18566666666666667,contrastive
0.03566666666666667,contrastive
0.027571428571428577,contrastive
0.039,contrastive
0.018000000000000002,contrastive
0.00875,contrastive
0.11400000000000002,contrastive
0.009500000000000001,contrastive
0.119,contrastive
0.032999999999999995,contrastive
0.064,contrastive
0.023,contrastive
0.035666666666666666,contrastive
0.114,contrastive
0.07400000000000001,contrastive
0.020999999999999998,contrastive
0.069,contrastive
0.22899999999999998,contrastive
0.139,contrastive
0.07400000000000001,contrastive
0.05333333333333332,contrastive
0.06285714285714286,contrastive
0.05071428571428571,contrastive
0.04538461538461538,contrastive
0.07285714285714286,contrastive
0.04499999999999999,contrastive
0.05111111111111111,contrastive
0.04642857142857142,contrastive
0.054999999999999986,contrastive
0.07714285714285714,contrastive
0.06952380952380952,contrastive
0.04476190476190475,contrastive
0.05624999999999999,contrastive
0.07625,contrastive
0.027142857142857135,contrastive
0.0757142857142857,contrastive
0.0619047619047619,contrastive
0.06857142857142856,contrastive
0.05968253968253967,contrastive
0.05999999999999999,contrastive
0.041333333333333326,contrastive
0.06428571428571428,contrastive
0.04285714285714285,contrastive
0.09257142857142855,contrastive
0.12904761904761908,contrastive
0.04952380952380952,contrastive
0.051428571428571414,contrastive
0.059999999999999984,contrastive
0.07785714285714285,contrastive
0.06660714285714285,contrastive
0.08071428571428571,contrastive
0.06249999999999999,contrastive
0.08857142857142856,contrastive
0.06857142857142856,contrastive
0.07071428571428572,contrastive
0.058571428571428566,contrastive
0.049999999999999996,contrastive
0.09357142857142857,contrastive
0.075,contrastive
0.07999999999999999,contrastive
0.044285714285714275,contrastive
0.17571428571428574,contrastive
0.10714285714285715,contrastive
0.075,contrastive
0.04523809523809524,contrastive
0.059561403508771926,contrastive
0.03794871794871795,contrastive
0.06333333333333335,contrastive
0.02833333333333334,contrastive
0.041111111111111105,contrastive
0.018333333333333344,contrastive
0.015,contrastive
0.06333333333333334,contrastive
0.060000000000000005,contrastive
0.03666666666666667,contrastive
0.04958333333333333,contrastive
0.06958333333333336,contrastive
0.03333333333333334,contrastive
0.06333333333333332,contrastive
0.019999999999999997,contrastive
0.03333333333333333,contrastive
0.045555555555555564,contrastive
0.05333333333333334,contrastive
0.05333333333333333,contrastive
0.05,contrastive
0.035151515151515156,contrastive
0.08066666666666666,contrastive
0.14666666666666667,contrastive
0.016666666666666673,contrastive
0.025714285714285714,contrastive
0.026666666666666672,contrastive
0.06833333333333334,contrastive
0.05958333333333334,contrastive
0.06166666666666666,contrastive
0.05583333333333334,contrastive
0.06666666666666665,contrastive
0.036666666666666674,contrastive
0.021666666666666667,contrastive
0.03333333333333334,contrastive
0.016666666666666677,contrastive
0.06166666666666666,contrastive
0.021666666666666664,contrastive
0.07333333333333335,contrastive
0.023333333333333338,contrastive
0.17666666666666664,contrastive
0.08666666666666666,contrastive
0.021666666666666664,contrastive
0.0431203007518797,contrastive
0.0831868131868132,contrastive
0.10857142857142857,contrastive
0.07357142857142857,contrastive
0.016190476190476193,contrastive
0.06357142857142857,contrastive
0.043571428571428567,contrastive
0.10857142857142857,contrastive
0.10523809523809526,contrastive
0.0819047619047619,contrastive
0.09482142857142858,contrastive
0.11482142857142859,contrastive
0.05333333333333333,contrastive
0.03,contrastive
0.028095238095238097,contrastive
0.058571428571428566,contrastive
0.09079365079365082,contrastive
0.09857142857142857,contrastive
0.07990476190476192,contrastive
0.09523809523809525,contrastive
0.07857142857142858,contrastive
0.03542857142857143,contrastive
0.13,contrastive
0.06190476190476191,contrastive
0.06999999999999999,contrastive
0.05857142857142857,contrastive
0.11357142857142857,contrastive
0.10482142857142858,contrastive
0.03357142857142857,contrastive
0.10107142857142858,contrastive
0.031428571428571424,contrastive
0.06857142857142857,contrastive
0.039285714285714285,contrastive
0.07857142857142857,contrastive
0.061904761904761914,contrastive
0.03642857142857143,contrastive
0.034999999999999996,contrastive
0.11857142857142859,contrastive
0.03238095238095238,contrastive
0.1314285714285714,contrastive
0.04714285714285713,contrastive
0.034999999999999996,contrastive
0.08803643724696357,contrastive
0.11394736842105263,contrastive
0.07894736842105264,contrastive
0.038157894736842106,contrastive
0.0736842105263158,contrastive
0.06157894736842104,contrastive
0.11447368421052631,contrastive
0.11061403508771929,contrastive
0.08675438596491228,contrastive
0.09967105263157895,contrastive
0.11967105263157896,contrastive
0.057807017543859654,contrastive
0.047631578947368414,contrastive
0.0593859649122807,contrastive
0.0818421052631579,contrastive
0.09616959064327485,contrastive
0.10342105263157894,contrastive
0.08475438596491228,contrastive
0.10114035087719297,contrastive
0.08394736842105263,contrastive
0.05205263157894736,contrastive
0.09921052631578949,contrastive
0.07201754385964912,contrastive
0.07725563909774436,contrastive
0.07657894736842105,contrastive
0.11894736842105263,contrastive
0.10967105263157895,contrastive
0.049736842105263156,contrastive
0.10592105263157894,contrastive
0.0644736842105263,contrastive
0.08657894736842106,contrastive
0.07210526315789474,contrastive
0.0886842105263158,contrastive
0.06903508771929825,contrastive
0.07789473684210528,contrastive
0.07105263157894737,contrastive
0.12342105263157895,contrastive
0.0425438596491228,contrastive
0.1355263157894737,contrastive
0.07947368421052632,contrastive
0.07105263157894737,contrastive
0.030000000000000002,contrastive
0.023461538461538468,contrastive
0.07017094017094017,contrastive
0.026538461538461545,contrastive
0.03961538461538462,contrastive
0.03615384615384616,contrastive
0.026666666666666665,contrastive
0.012564102564102566,contrastive
0.01201923076923077,contrastive
0.031634615384615386,contrastive
0.03205128205128205,contrastive
0.09461538461538463,contrastive
0.05794871794871796,contrastive
0.03692307692307693,contrastive
0.021111111111111112,contrastive
0.01769230769230769,contrastive
0.02112820512820512,contrastive
0.023846153846153847,contrastive
0.009090909090909089,contrastive
0.11861538461538461,contrastive
0.1717948717948718,contrastive
0.024358974358974366,contrastive
0.014065934065934066,contrastive
0.033846153846153845,contrastive
0.035,contrastive
0.024903846153846155,contrastive
0.0996153846153846,contrastive
0.019423076923076925,contrastive
0.10461538461538461,contrastive
0.03153846153846154,contrastive
0.05269230769230769,contrastive
0.022307692307692313,contrastive
0.02743589743589744,contrastive
0.09961538461538462,contrastive
0.059615384615384626,contrastive
0.03538461538461539,contrastive
0.05461538461538462,contrastive
0.2146153846153846,contrastive
0.12461538461538461,contrastive
0.059615384615384626,contrastive
0.035,contrastive
0.09777777777777777,contrastive
0.045,contrastive
0.065,contrastive
0.009999999999999998,contrastive
0.00666666666666667,contrastive
0.03333333333333334,contrastive
0.018750000000000003,contrastive
0.021250000000000005,contrastive
0.05666666666666667,contrastive
0.12,contrastive
0.08333333333333333,contrastive
0.05,contrastive
0.01777777777777778,contrastive
0.020000000000000004,contrastive
0.034666666666666665,contrastive
0.01333333333333334,contrastive
0.030000000000000006,contrastive
0.14400000000000002,contrastive
0.19666666666666668,contrastive
0.046666666666666676,contrastive
0.038571428571428576,contrastive
0.049999999999999996,contrastive
0.0049999999999999975,contrastive
0.011250000000000001,contrastive
0.125,contrastive
0.0175,contrastive
0.13,contrastive
0.039999999999999994,contrastive
0.075,contrastive
0.030000000000000002,contrastive
0.04666666666666667,contrastive
0.125,contrastive
0.085,contrastive
0.01,contrastive
0.08000000000000002,contrastive
0.24,contrastive
0.15000000000000002,contrastive
0.085,contrastive
0.06277777777777778,contrastive
0.020000000000000007,contrastive
0.030000000000000002,contrastive
0.045,contrastive
0.034999999999999996,contrastive
0.018333333333333333,contrastive
0.02625,contrastive
0.04125,contrastive
0.028333333333333332,contrastive
0.085,contrastive
0.04833333333333334,contrastive
0.045,contrastive
0.03611111111111111,contrastive
0.025,contrastive
0.03233333333333333,contrastive
0.03833333333333333,contrastive
0.018636363636363642,contrastive
0.109,contrastive
0.16166666666666668,contrastive
0.025,contrastive
0.030714285714285715,contrastive
0.035,contrastive
0.04,contrastive
0.036250000000000004,contrastive
0.09,contrastive
0.0325,contrastive
0.09499999999999999,contrastive
0.045,contrastive
0.039999999999999994,contrastive
0.035,contrastive
0.025000000000000005,contrastive
0.09,contrastive
0.05,contrastive
