EM,Status
0.007058741524815559,non-contrastive
0.06546077877283096,non-contrastive
0.0013970190193504095,non-contrastive
0.0003148544055875391,non-contrastive
0.0072091673500835896,non-contrastive
0.025435231626033783,non-contrastive
0.07264848798513412,non-contrastive
0.06566864997148514,non-contrastive
0.05491892620921135,non-contrastive
0.05491892620921135,non-contrastive
0.06882768124341965,non-contrastive
0.001055756933055818,non-contrastive
0.004061439074575901,non-contrastive
0.0012602002825587988,non-contrastive
0.0010661002015694976,non-contrastive
0.06222441792488098,non-contrastive
0.0026985839940607548,non-contrastive
0.06706559658050537,non-contrastive
0.06100555509328842,non-contrastive
0.06314987689256668,non-contrastive
0.05823059007525444,non-contrastive
0.12957978248596191,non-contrastive
0.016981586813926697,non-contrastive
0.0009523294866085052,non-contrastive
0.06518078595399857,non-contrastive
0.0009572008857503533,non-contrastive
0.0006643877131864429,non-contrastive
0.054359883069992065,non-contrastive
0.061052676290273666,non-contrastive
0.061052676290273666,non-contrastive
0.005303996615111828,non-contrastive
0.01690550521016121,non-contrastive
0.0009444016613997519,non-contrastive
0.0036655294243246317,non-contrastive
0.06209152564406395,non-contrastive
0.0003835938696283847,non-contrastive
0.06095800921320915,non-contrastive
0.008888084441423416,non-contrastive
0.0002265794901177287,non-contrastive
0.0016489000990986824,non-contrastive
0.00580690149217844,non-contrastive
0.07323067635297775,non-contrastive
0.010705532506108284,non-contrastive
0.06071363389492035,non-contrastive
0.06071363389492035,non-contrastive
0.0005260523757897317,non-contrastive
0.05858069285750389,non-contrastive
0.002507673343643546,non-contrastive
0.06845390051603317,non-contrastive
0.06845390051603317,non-contrastive
0.06985066831111908,non-contrastive
0.05823059007525444,non-contrastive
0.0016326680779457092,non-contrastive
0.05823059007525444,non-contrastive
0.0009572008857503533,non-contrastive
0.0006908985087648034,non-contrastive
0.06299039721488953,non-contrastive
0.06299039721488953,non-contrastive
0.06939037889242172,non-contrastive
0.06544055044651031,non-contrastive
0.002600844018161297,non-contrastive
0.06626418977975845,non-contrastive
0.0631655603647232,non-contrastive
0.0631655603647232,non-contrastive
0.06222441792488098,non-contrastive
0.05664537101984024,non-contrastive
0.059873927384614944,non-contrastive
0.05600913241505623,non-contrastive
0.05600913241505623,non-contrastive
0.00010815256973728538,non-contrastive
0.0002868950250558555,non-contrastive
0.061544813215732574,non-contrastive
0.055884651839733124,non-contrastive
0.055884651839733124,non-contrastive
0.0647825077176094,non-contrastive
0.06679098308086395,non-contrastive
0.05460679158568382,non-contrastive
0.05460679158568382,non-contrastive
0.05460679158568382,non-contrastive
0.000519174849614501,non-contrastive
9.14621414267458e-05,non-contrastive
0.0679204910993576,non-contrastive
0.002284717746078968,non-contrastive
0.05735713243484497,non-contrastive
0.05600913241505623,non-contrastive
0.06445030868053436,non-contrastive
0.06530708074569702,non-contrastive
0.05854293331503868,non-contrastive
0.05901364982128143,non-contrastive
0.05901364982128143,non-contrastive
0.06472470611333847,non-contrastive
0.06498543173074722,non-contrastive
0.06498543173074722,non-contrastive
0.05680618807673454,non-contrastive
0.05680618807673454,non-contrastive
0.004410599358379841,non-contrastive
0.008958404883742332,non-contrastive
0.05642285943031311,non-contrastive
0.05872904509305954,non-contrastive
0.05872904509305954,non-contrastive
0.058149516582489014,non-contrastive
0.0010442776838317513,non-contrastive
0.05798356235027313,non-contrastive
0.0698331892490387,non-contrastive
0.05901364982128143,non-contrastive
0.00033168570371344686,non-contrastive
0.057212553918361664,non-contrastive
0.057212553918361664,non-contrastive
3.663134702946991e-05,non-contrastive
0.05872904509305954,non-contrastive
0.06377115100622177,non-contrastive
0.06183537468314171,non-contrastive
0.06531747430562973,non-contrastive
0.05575713887810707,non-contrastive
0.05491892620921135,non-contrastive
0.05491892620921135,non-contrastive
0.05785543471574783,non-contrastive
0.0010081700747832656,non-contrastive
0.058765433728694916,non-contrastive
0.06300657242536545,non-contrastive
0.05921747535467148,non-contrastive
0.0016560358926653862,non-contrastive
0.054359883069992065,non-contrastive
0.054359883069992065,non-contrastive
0.06573614478111267,non-contrastive
0.05993235856294632,non-contrastive
0.0554923452436924,non-contrastive
0.0554923452436924,non-contrastive
0.057497765868902206,non-contrastive
0.057497765868902206,non-contrastive
0.05831042304635048,non-contrastive
0.05785543471574783,non-contrastive
0.0002607062633614987,non-contrastive
0.05928368121385574,non-contrastive
0.05928368121385574,non-contrastive
0.057013288140296936,non-contrastive
0.057013288140296936,non-contrastive
0.055284664034843445,non-contrastive
0.055284664034843445,non-contrastive
0.0549941323697567,non-contrastive
0.0549941323697567,non-contrastive
0.06081272289156914,non-contrastive
0.056249480694532394,non-contrastive
0.056249480694532394,non-contrastive
0.058427996933460236,non-contrastive
0.05716346204280853,non-contrastive
0.05716346204280853,non-contrastive
0.06045721843838692,non-contrastive
0.05630789324641228,non-contrastive
0.05630789324641228,non-contrastive
0.0009158839238807559,non-contrastive
0.05468664690852165,non-contrastive
0.05468664690852165,non-contrastive
0.055626388639211655,non-contrastive
0.055068280547857285,non-contrastive
0.05819020792841911,non-contrastive
0.0569622740149498,non-contrastive
0.05806722491979599,non-contrastive
0.05806722491979599,non-contrastive
0.06300657242536545,non-contrastive
0.05491892620921135,non-contrastive
0.05491892620921135,non-contrastive
0.05925068259239197,non-contrastive
0.055141381919384,non-contrastive
0.05897890031337738,non-contrastive
0.06473632156848907,non-contrastive
0.059082455933094025,non-contrastive
0.059082455933094025,non-contrastive
0.061326801776885986,non-contrastive
0.061326801776885986,non-contrastive
0.05630789324641228,non-contrastive
0.05630789324641228,non-contrastive
0.055284664034843445,non-contrastive
0.055692147463560104,non-contrastive
0.05521354451775551,non-contrastive
0.05521354451775551,non-contrastive
0.006389710120856762,non-contrastive
0.054359883069992065,non-contrastive
0.054359883069992065,non-contrastive
0.058618173003196716,non-contrastive
0.05918406695127487,non-contrastive
0.055692147463560104,non-contrastive
0.055692147463560104,non-contrastive
0.05468664690852165,non-contrastive
0.05491892620921135,non-contrastive
0.05542406812310219,non-contrastive
0.05542406812310219,non-contrastive
0.055626388639211655,non-contrastive
0.055626388639211655,non-contrastive
0.055141381919384,non-contrastive
0.056070223450660706,non-contrastive
0.05854293331503868,non-contrastive
0.0032315729185938835,non-contrastive
0.05452575534582138,non-contrastive
0.0547652468085289,non-contrastive
0.0547652468085289,non-contrastive
0.055284664034843445,non-contrastive
0.055284664034843445,non-contrastive
0.05484268069267273,non-contrastive
0.010773779824376106,non-contrastive
0.015460760332643986,non-contrastive
0.010617326945066452,non-contrastive
6.371919880621135e-07,non-contrastive
0.06746520102024078,non-contrastive
0.012138382531702518,non-contrastive
0.01081323903053999,non-contrastive
0.008774465881288052,non-contrastive
0.008774465881288052,non-contrastive
0.011412895284593105,non-contrastive
0.0025005771312862635,non-contrastive
0.00035715577541850507,non-contrastive
0.0022023203782737255,non-contrastive
0.002485122997313738,non-contrastive
0.010159489698708057,non-contrastive
0.0009235154720954597,non-contrastive
0.011078364215791225,non-contrastive
0.009928196668624878,non-contrastive
0.010335058905184269,non-contrastive
0.009401845745742321,non-contrastive
0.22384290397167206,non-contrastive
0.03711080551147461,non-contrastive
0.0026709050871431828,non-contrastive
0.010720626451075077,non-contrastive
0.01376153901219368,non-contrastive
0.003240439807996154,non-contrastive
0.00866862665861845,non-contrastive
0.009937138296663761,non-contrastive
0.009937138296663761,non-contrastive
0.0001054308086168021,non-contrastive
0.00551269669085741,non-contrastive
0.002684908453375101,non-contrastive
0.02241746336221695,non-contrastive
0.010134268552064896,non-contrastive
0.004014492500573397,non-contrastive
0.009919175878167152,non-contrastive
8.141904254443944e-05,non-contrastive
0.004638874903321266,non-contrastive
0.016349582001566887,non-contrastive
5.076605884823948e-05,non-contrastive
0.012248920276761055,non-contrastive
0.00028046336956322193,non-contrastive
0.009872740134596825,non-contrastive
0.009872740134596825,non-contrastive
0.0035848719999194145,non-contrastive
0.009468156844377518,non-contrastive
0.001039964728988707,non-contrastive
0.011341934092342854,non-contrastive
0.011341934092342854,non-contrastive
0.011607185937464237,non-contrastive
0.009401845745742321,non-contrastive
0.0017591305077075958,non-contrastive
0.009401845745742321,non-contrastive
0.01376153901219368,non-contrastive
0.003182274755090475,non-contrastive
0.010304789990186691,non-contrastive
0.010304789990186691,non-contrastive
0.011519799940288067,non-contrastive
0.010769939050078392,non-contrastive
0.0009815978119149804,non-contrastive
0.010926295071840286,non-contrastive
0.010338034480810165,non-contrastive
0.010338034480810165,non-contrastive
0.010159489698708057,non-contrastive
0.009101318195462227,non-contrastive
0.009713506326079369,non-contrastive
0.008980793878436089,non-contrastive
0.008980793878436089,non-contrastive
0.009047583676874638,non-contrastive
0.0043758670799434185,non-contrastive
0.010030451230704784,non-contrastive
0.008957220241427422,non-contrastive
0.008957220241427422,non-contrastive
0.010645022615790367,non-contrastive
0.011026300489902496,non-contrastive
0.008715403266251087,non-contrastive
0.008715403266251087,non-contrastive
0.008715403266251087,non-contrastive
0.0036038863472640514,non-contrastive
0.0054650017991662025,non-contrastive
0.01124066486954689,non-contrastive
0.001191066694445908,non-contrastive
0.009236196056008339,non-contrastive
0.008980793878436089,non-contrastive
0.010581962764263153,non-contrastive
0.010744603350758553,non-contrastive
0.009460998699069023,non-contrastive
0.009550333954393864,non-contrastive
0.009550333954393864,non-contrastive
0.010634050704538822,non-contrastive
0.010683544911444187,non-contrastive
0.010683544911444187,non-contrastive
0.009131859987974167,non-contrastive
0.009131859987974167,non-contrastive
0.0002666611107997596,non-contrastive
0.03513183072209358,non-contrastive
0.009059162810444832,non-contrastive
0.009496291168034077,non-contrastive
0.009496291168034077,non-contrastive
0.009386474266648293,non-contrastive
0.014115026220679283,non-contrastive
0.009354938752949238,non-contrastive
0.011603867635130882,non-contrastive
0.009550333954393864,non-contrastive
0.010714864358305931,non-contrastive
0.009208793751895428,non-contrastive
0.009208793751895428,non-contrastive
0.0060318526811897755,non-contrastive
0.009496291168034077,non-contrastive
0.010452978312969208,non-contrastive
0.010085660964250565,non-contrastive
0.010746574029326439,non-contrastive
0.008933073841035366,non-contrastive
0.008774465881288052,non-contrastive
0.008774465881288052,non-contrastive
0.009330721572041512,non-contrastive
0.002578171668574214,non-contrastive
0.009503261186182499,non-contrastive
0.010307859629392624,non-contrastive
0.009588921442627907,non-contrastive
0.016373727470636368,non-contrastive
0.00866862665861845,non-contrastive
0.00866862665861845,non-contrastive
0.010826051235198975,non-contrastive
0.009724589996039867,non-contrastive
0.008883005008101463,non-contrastive
0.008883005008101463,non-contrastive
0.009262923151254654,non-contrastive
0.009262923151254654,non-contrastive
0.009416981600224972,non-contrastive
0.009330721572041512,non-contrastive
0.004486374091356993,non-contrastive
0.009601475670933723,non-contrastive
0.009601475670933723,non-contrastive
0.009171102195978165,non-contrastive
0.009171102195978165,non-contrastive
0.0088436184450984,non-contrastive
0.0088436184450984,non-contrastive
0.008788698352873325,non-contrastive
0.008788698352873325,non-contrastive
0.009891610592603683,non-contrastive
