EM,Status
0.04055088702147525,non-contrastive
0.016147292250233425,non-contrastive
0.03095905028678138,non-contrastive
0.041836601307189546,non-contrastive
0.10862745098039216,non-contrastive
0.024821428571428574,non-contrastive
0.010000000000000002,non-contrastive
0.010714285714285714,non-contrastive
0.14904761904761904,non-contrastive
0.016709183673469387,non-contrastive
0.026107142857142867,non-contrastive
0.12458333333333334,non-contrastive
0.011653061224489803,non-contrastive
0.13945578231292516,non-contrastive
0.15033333333333335,non-contrastive
