EM,Status
0.005594511562253498,contrastive
0.02180037286026019,contrastive
0.016283434897892725,contrastive
0.02785555218139488,contrastive
0.04982874120320926,contrastive
0.0025945945945945958,contrastive
0.03201843532906203,contrastive
0.030229939241567146,contrastive
0.004323183943437108,contrastive
0.05464122215063243,contrastive
0.11848328524677072,contrastive
0.020512505512505518,contrastive
0.011612516772091241,contrastive
0.03176366521962378,contrastive
0.05391024564937607,contrastive
0.030367138883015555,contrastive
0.009785215679255416,contrastive
0.012364864864864867,contrastive
0.028916378296781745,contrastive
0.02131112718069241,contrastive
0.03362120655624136,contrastive
0.00830081118462861,contrastive
0.04585017231997098,contrastive
0.005554784917367682,contrastive
0.020111234905117882,contrastive
0.007078974135425749,contrastive
0.01266378028513951,contrastive
0.022746354602024708,contrastive
0.016635162770132092,contrastive
0.01677091377091377,contrastive
0.005504709254709253,contrastive
0.014263554463554465,contrastive
0.032579629839044055,contrastive
0.018026359693026357,contrastive
0.007296586399886258,contrastive
0.020737049002355082,contrastive
0.005496255749420305,contrastive
0.009676022176022175,contrastive
0.01354441218077582,contrastive
0.0043214733721062834,contrastive
0.016027977518803204,contrastive
0.018683494815570287,contrastive
0.006062716562716563,contrastive
0.0398652234323876,contrastive
0.038943649531884825,contrastive
0.03718817408958254,contrastive
0.0032190362107259595,contrastive
0.01819904810470848,contrastive
0.01253566066066066,contrastive
0.013187091200789829,contrastive
0.03649310558933446,contrastive
0.0578330962541489,contrastive
0.05255099099099099,contrastive
0.0027500911315940253,contrastive
0.01313278796037417,contrastive
0.026445358401880142,contrastive
0.01096931095684213,contrastive
0.007078004497606338,contrastive
0.043186191522486504,contrastive
0.00934830934830935,contrastive
0.01805122919529699,contrastive
0.00961002961002961,contrastive
0.013393066980023502,contrastive
0.01113666858347706,contrastive
0.01654873975098694,contrastive
0.05527603603603602,contrastive
0.01865246602534739,contrastive
0.02911577057484531,contrastive
0.034873206539873206,contrastive
0.006546928746928743,contrastive
0.0198933449578611,contrastive
0.05876410023468847,contrastive
0.036640587956377424,contrastive
0.013924875288511652,contrastive
0.023478583373792952,contrastive
0.011722999849491503,contrastive
0.01659865044327196,contrastive
0.01919768128784522,contrastive
0.022846846846846847,contrastive
0.013328185328185325,contrastive
0.012039355144618312,contrastive
0.0039447958596894785,contrastive
0.03220573032048442,contrastive
0.00762914969764285,contrastive
0.006734234234234231,contrastive
0.013226548226548228,contrastive
0.00954099099099099,contrastive
0.02807477881468913,contrastive
0.025988175675675674,contrastive
0.01600688924218336,contrastive
0.01406438548640383,contrastive
0.01078586851314124,contrastive
0.01335591623795377,contrastive
0.009857657657657656,contrastive
0.02884417658655885,contrastive
0.011137241137241138,contrastive
0.013143787351708142,contrastive
0.007972972972972973,contrastive
0.009089727311203822,contrastive
0.009036245547873453,contrastive
0.012219354185646321,contrastive
0.008325720086283468,contrastive
0.028702192758796527,contrastive
0.03902375827154588,contrastive
0.02203994203994204,contrastive
0.022157759263022436,contrastive
0.004061261261261262,contrastive
0.02108178490990991,contrastive
0.005138913106655042,contrastive
0.025032730572298916,contrastive
0.026509532788602554,contrastive
0.01250655141393202,contrastive
0.009489939040837246,contrastive
0.005677386247006499,contrastive
0.003103776853776855,contrastive
0.02427606177606178,contrastive
0.006490240240240239,contrastive
0.027188149688149657,contrastive
0.009982292637465051,contrastive
0.04295018547959725,contrastive
0.02352363599554611,contrastive
0.02885827523636712,contrastive
0.02430950305143855,contrastive
0.005357681101175521,contrastive
0.028944906444906444,contrastive
0.003680009123047094,contrastive
0.01877965121084387,contrastive
0.012376355947784521,contrastive
0.014351790815205451,contrastive
0.01710987210987211,contrastive
0.027284427284427287,contrastive
0.012801212427380651,contrastive
0.030009009009009012,contrastive
0.013359268359268355,contrastive
0.02827006075843285,contrastive
0.0243574566301839,contrastive
0.03159521590556073,contrastive
0.025402451631959828,contrastive
0.0035129285129285133,contrastive
0.014682394258665445,contrastive
0.024166666666666666,contrastive
0.0030397063730397047,contrastive
0.005487410487410486,contrastive
0.004066066066066066,contrastive
0.004077929104038765,contrastive
0.016480954638849386,contrastive
0.016948948948948953,contrastive
0.0072661122661122676,contrastive
0.006782141257279461,contrastive
0.015176061776061778,contrastive
0.0028174400815910243,contrastive
0.014459459459459461,contrastive
0.010158802870667278,contrastive
0.014306579306579307,contrastive
0.018993993993993992,contrastive
0.012062517062517063,contrastive
0.018714891361950182,contrastive
0.011504112808460639,contrastive
0.009472472472472473,contrastive
0.015795406805769498,contrastive
0.14550820050820054,contrastive
0.007731386094614796,contrastive
0.004883831199620679,contrastive
0.038694723294723295,contrastive
0.025590990990990995,contrastive
0.03620413096022852,contrastive
0.006925808161102278,contrastive
0.0027027027027027033,contrastive
0.03259988996630219,contrastive
0.009753153153153154,contrastive
0.0057845345345345365,contrastive
0.01841761115954664,contrastive
0.011737830267242032,contrastive
0.010365186615186612,contrastive
0.019966853646098928,contrastive
0.022281629455542504,contrastive
0.020951007186962245,contrastive
0.03438400900900901,contrastive
0.04365186615186615,contrastive
0.008031057373162637,contrastive
0.042893471160403436,contrastive
0.024009009009009007,contrastive
0.014581981981981983,contrastive
0.013671442526864216,contrastive
0.0182618825722274,contrastive
0.007509009009009009,contrastive
0.028164853164853166,contrastive
0.030084958376097617,contrastive
0.006784593582346393,contrastive
0.03218124904565582,contrastive
0.025627724498692238,contrastive
0.0314802733768251,contrastive
0.012824798482693222,contrastive
0.016840704340704345,contrastive
0.007659325992659325,contrastive
0.008700367033700366,contrastive
0.03222628510863805,contrastive
0.033888527081298164,contrastive
0.012085932085932085,contrastive
0.016832340311582483,contrastive
0.016629282105380047,contrastive
0.02288751963271717,contrastive
0.0472436905578978,contrastive
0.006757910906298005,contrastive
0.027281859390499624,contrastive
0.03290295788232772,contrastive
0.008413054891209238,contrastive
0.05155907232768041,contrastive
0.11618105158126574,contrastive
0.02318552415326609,contrastive
0.012905431905088735,contrastive
0.029398279251530143,contrastive
0.05126928471248246,contrastive
0.02539910633433785,contrastive
0.01161580248420667,contrastive
0.013996842464584398,contrastive
0.02440895629424028,contrastive
0.023828070013203258,contrastive
0.0288287874089835,contrastive
0.008271921270181205,contrastive
0.04204887679254426,contrastive
0.008322664571062337,contrastive
0.015143202356440172,contrastive
0.005650921658986174,contrastive
0.015322804348798715,contrastive
0.025032543113687113,contrastive
0.015684741737581633,contrastive
0.019443932411674344,contrastive
0.009130446166736493,contrastive
0.011192459153749473,contrastive
0.030398228666550963,contrastive
0.020385731353473283,contrastive
0.008417840779112588,contrastive
0.016909725487737295,contrastive
0.006404979032582136,contrastive
0.0092476072314782,contrastive
0.008688857574488076,contrastive
0.00945050457912851,contrastive
0.01587927535619161,contrastive
0.01703938787931484,contrastive
0.006990606168025526,contrastive
0.037030011234151824,contrastive
0.034499111472546,contrastive
0.035669825404037125,contrastive
0.005881575756028443,contrastive
0.016148161029475694,contrastive
0.01245295698924731,contrastive
0.015860109841550403,contrastive
0.03247259892253391,contrastive
0.05516007761338832,contrastive
0.05013247311827957,contrastive
0.00519019205668469,contrastive
0.014951504022694233,contrastive
0.021740466172443733,contrastive
0.012168311939046394,contrastive
0.006481887918927879,contrastive
0.040353964546223184,contrastive
0.011941767909509845,contrastive
0.019408016350334557,contrastive
0.01196174792948986,contrastive
0.015993621852668137,contrastive
0.007485292675752493,contrastive
0.01913374411018485,contrastive
0.05246881720430107,contrastive
0.01397372143681603,contrastive
0.025201551404627973,contrastive
0.03754622518063379,contrastive
0.006039044826141598,contrastive
0.020995391705069134,contrastive
